phase,dataset,seed,rounds,num_clients,clients_per_round,attack,defense,non_iid,alpha,malicious_ratio,ablation,batch_size,max_train_samples,max_test_samples,run_id,output_dir,expected_csv,distribution,completed_rounds,complete,csv_exists,config_exists,ledger_exists,final_accuracy,best_accuracy,final_f1,mean_f1,final_fpr,mean_fpr,mean_runtime_sec,final_ledger_bytes,source_csv,phase_original
ratio,fashion_mnist,43,30,20,10,model_scaling,trimmed_mean,True,0.5,0.3,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.3_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.3_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.666,0.7185,0.0,0.0,0.0,0.0,1.495908013979594,49727,,ratio
ratio,fashion_mnist,43,30,20,10,model_scaling,trustfl_chain,True,0.5,0.4,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.4_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.4_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.6415,0.7255,0.4444444444444445,0.6938720538720539,0.4,0.2562698412698412,1.5972312609354655,54808,,ratio
ratio,fashion_mnist,43,30,20,10,model_scaling,cosine,True,0.5,0.4,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.4_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.4_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.521,0.7125,0.0,0.0,0.0,0.0,1.4658104340235392,49726,,ratio
ratio,fashion_mnist,43,30,20,10,model_scaling,trimmed_mean,True,0.5,0.4,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.4_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.4_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.636,0.711,0.0,0.0,0.0,0.0,1.4716605345408122,49724,,ratio
ratio,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.5,0.1,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.1_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.1_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.683,0.7195,0.6666666666666666,0.6688888888888889,0.1111111111111111,0.1239814814814814,1.6214711268742878,56172,,ratio
ratio,fashion_mnist,44,30,20,10,model_scaling,cosine,True,0.5,0.1,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.1_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.1_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.511,0.6495,0.0,0.0,0.0,0.0,1.4933215697606406,49726,,ratio
ratio,fashion_mnist,44,30,20,10,model_scaling,trimmed_mean,True,0.5,0.1,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.1_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.1_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6695,0.719,0.0,0.0,0.0,0.0,1.516449809074402,49727,,ratio
ratio,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.5,0.3,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.3_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.3_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.719,0.7375,0.8,0.7465969215969217,0.125,0.1576719576719576,1.75314568678538,55286,,ratio
ratio,fashion_mnist,44,30,20,10,model_scaling,cosine,True,0.5,0.3,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.3_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.3_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6785,0.6785,0.0,0.0,0.0,0.0,1.6774441242218017,49730,,ratio
ratio,fashion_mnist,44,30,20,10,model_scaling,trimmed_mean,True,0.5,0.3,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.3_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.3_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.709,0.719,0.0,0.0,0.0,0.0,1.5192996422449747,49725,,ratio
ratio,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.5,0.4,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.4_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.4_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6985,0.7425,0.8571428571428571,0.6660317460317462,0.1428571428571428,0.261984126984127,1.6254487037658691,55096,,ratio
ratio,fashion_mnist,44,30,20,10,model_scaling,cosine,True,0.5,0.4,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.4_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.4_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6205,0.69,0.0,0.0,0.0,0.0,1.6130961020787558,49728,,ratio
ratio,fashion_mnist,44,30,20,10,model_scaling,trimmed_mean,True,0.5,0.4,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.4_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.4_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.721,0.729,0.0,0.0,0.0,0.0,1.581894612312317,49731,,ratio
ablation,fashion_mnist,42,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,no_reputation,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_reputation_seed42,results\reduced_matrix\ablation\fashion_mnist\no_reputation,results\reduced_matrix\ablation\fashion_mnist\no_reputation\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_reputation_seed42.csv,alpha_0.5,30,True,True,True,True,0.44,0.708,1.0,0.7818253968253969,0.0,0.0996560846560846,1.661159340540568,53019,,ablation
ablation,fashion_mnist,42,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,no_temporal,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_temporal_seed42,results\reduced_matrix\ablation\fashion_mnist\no_temporal,results\reduced_matrix\ablation\fashion_mnist\no_temporal\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_temporal_seed42.csv,alpha_0.5,30,True,True,True,True,0.732,0.732,0.8,0.8178835978835981,0.125,0.095568783068783,1.6353222608566285,54526,,ablation
ablation,fashion_mnist,42,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,cosine_only,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_cosine_only_seed42,results\reduced_matrix\ablation\fashion_mnist\cosine_only,results\reduced_matrix\ablation\fashion_mnist\cosine_only\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_cosine_only_seed42.csv,alpha_0.5,30,True,True,True,True,0.391,0.678,0.0,0.1077777777777777,0.25,0.22260582010582,1.511547064781189,52292,,ablation
ablation,fashion_mnist,42,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,no_ledger,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_ledger_seed42,results\reduced_matrix\ablation\fashion_mnist\no_ledger,results\reduced_matrix\ablation\fashion_mnist\no_ledger\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_ledger_seed42.csv,alpha_0.5,30,True,True,True,True,0.7235,0.731,0.8,0.8104761904761906,0.125,0.090568783068783,1.6797834157943723,0,,ablation
ablation,fashion_mnist,43,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,no_reputation,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_reputation_seed43,results\reduced_matrix\ablation\fashion_mnist\no_reputation,results\reduced_matrix\ablation\fashion_mnist\no_reputation\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_reputation_seed43.csv,alpha_0.5,30,True,True,True,True,0.65,0.726,0.8571428571428571,0.7424603174603175,0.1428571428571428,0.1148148148148148,1.5926562150319417,53041,,ablation
ablation,fashion_mnist,43,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,no_temporal,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_temporal_seed43,results\reduced_matrix\ablation\fashion_mnist\no_temporal,results\reduced_matrix\ablation\fashion_mnist\no_temporal\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_temporal_seed43.csv,alpha_0.5,30,True,True,True,True,0.713,0.713,0.6666666666666666,0.7476190476190475,0.4285714285714285,0.134589947089947,1.6220454374949138,54716,,ablation
ablation,fashion_mnist,43,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,cosine_only,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_cosine_only_seed43,results\reduced_matrix\ablation\fashion_mnist\cosine_only,results\reduced_matrix\ablation\fashion_mnist\cosine_only\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_cosine_only_seed43.csv,alpha_0.5,30,True,True,True,True,0.3545,0.6775,0.0,0.0433333333333333,0.2857142857142857,0.2411772486772486,1.5109644095102943,52030,,ablation
ablation,fashion_mnist,43,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,no_ledger,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_ledger_seed43,results\reduced_matrix\ablation\fashion_mnist\no_ledger,results\reduced_matrix\ablation\fashion_mnist\no_ledger\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_ledger_seed43.csv,alpha_0.5,30,True,True,True,True,0.711,0.715,0.8571428571428571,0.7986507936507936,0.1428571428571428,0.0817195767195767,1.5954058408737182,0,,ablation
ablation,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,no_reputation,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_reputation_seed44,results\reduced_matrix\ablation\fashion_mnist\no_reputation,results\reduced_matrix\ablation\fashion_mnist\no_reputation\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_reputation_seed44.csv,alpha_0.5,30,True,True,True,True,0.6875,0.706,0.8,0.7782539682539684,0.125,0.1250925925925926,1.6231291850407918,53019,,ablation
ablation,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,no_temporal,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_temporal_seed44,results\reduced_matrix\ablation\fashion_mnist\no_temporal,results\reduced_matrix\ablation\fashion_mnist\no_temporal\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_temporal_seed44.csv,alpha_0.5,30,True,True,True,True,0.6955,0.724,0.8,0.8302380952380953,0.125,0.0985185185185185,1.6173617760340373,54575,,ablation
ablation,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,cosine_only,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_cosine_only_seed44,results\reduced_matrix\ablation\fashion_mnist\cosine_only,results\reduced_matrix\ablation\fashion_mnist\cosine_only\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_cosine_only_seed44.csv,alpha_0.5,30,True,True,True,True,0.661,0.6885,0.5,0.1066666666666666,0.125,0.2222751322751323,1.5256928046544391,52364,,ablation
ablation,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,no_ledger,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_ledger_seed44,results\reduced_matrix\ablation\fashion_mnist\no_ledger,results\reduced_matrix\ablation\fashion_mnist\no_ledger\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_ledger_seed44.csv,alpha_0.5,30,True,True,True,True,0.6945,0.7265,0.8,0.7988095238095239,0.125,0.1258994708994708,1.6160555442174276,0,,ablation
cifar_supplement,cifar10,42,20,20,10,gaussian_noise,fedavg,True,0.5,0.2,full,64,10000,2000,cifar10_fedavg_gaussian_noise_noniid_a0.5_mr0.2_full_seed42,results\reduced_matrix\cifar_supplement\gaussian_noise,results\reduced_matrix\cifar_supplement\gaussian_noise\cifar10_fedavg_gaussian_noise_noniid_a0.5_mr0.2_full_seed42.csv,alpha_0.5,20,True,True,True,True,0.092,0.1355,0.0,0.0,0.0,0.0,1.1860886216163635,33144,,cifar_supplement
cifar_supplement,cifar10,42,20,20,10,gaussian_noise,trimmed_mean,True,0.5,0.2,full,64,10000,2000,cifar10_trimmed_mean_gaussian_noise_noniid_a0.5_mr0.2_full_seed42,results\reduced_matrix\cifar_supplement\gaussian_noise,results\reduced_matrix\cifar_supplement\gaussian_noise\cifar10_trimmed_mean_gaussian_noise_noniid_a0.5_mr0.2_full_seed42.csv,alpha_0.5,20,True,True,True,True,0.2325,0.2325,0.0,0.0,0.0,0.0,1.3099496483802795,33143,,cifar_supplement
cifar_supplement,cifar10,42,20,20,10,gaussian_noise,cosine,True,0.5,0.2,full,64,10000,2000,cifar10_cosine_gaussian_noise_noniid_a0.5_mr0.2_full_seed42,results\reduced_matrix\cifar_supplement\gaussian_noise,results\reduced_matrix\cifar_supplement\gaussian_noise\cifar10_cosine_gaussian_noise_noniid_a0.5_mr0.2_full_seed42.csv,alpha_0.5,20,True,True,True,True,0.095,0.1155,0.0,0.0,0.0,0.0,1.2289100170135498,33145,,cifar_supplement
cifar_supplement,cifar10,42,20,20,10,gaussian_noise,trustfl_chain,True,0.5,0.2,full,64,10000,2000,cifar10_trustfl_chain_gaussian_noise_noniid_a0.5_mr0.2_full_seed42,results\reduced_matrix\cifar_supplement\gaussian_noise,results\reduced_matrix\cifar_supplement\gaussian_noise\cifar10_trustfl_chain_gaussian_noise_noniid_a0.5_mr0.2_full_seed42.csv,alpha_0.5,20,True,True,True,True,0.3015,0.3015,0.8571428571428571,0.7736904761904763,0.1428571428571428,0.0989285714285714,1.5727158665657044,36298,,cifar_supplement
cifar_supplement,cifar10,42,20,20,10,model_scaling,fedavg,True,0.5,0.2,full,64,10000,2000,cifar10_fedavg_model_scaling_noniid_a0.5_mr0.2_full_seed42,results\reduced_matrix\cifar_supplement\model_scaling,results\reduced_matrix\cifar_supplement\model_scaling\cifar10_fedavg_model_scaling_noniid_a0.5_mr0.2_full_seed42.csv,alpha_0.5,20,True,True,True,True,0.1225,0.212,0.0,0.0,0.0,0.0,1.6228283762931823,33143,,cifar_supplement
cifar_supplement,cifar10,42,20,20,10,model_scaling,trimmed_mean,True,0.5,0.2,full,64,10000,2000,cifar10_trimmed_mean_model_scaling_noniid_a0.5_mr0.2_full_seed42,results\reduced_matrix\cifar_supplement\model_scaling,results\reduced_matrix\cifar_supplement\model_scaling\cifar10_trimmed_mean_model_scaling_noniid_a0.5_mr0.2_full_seed42.csv,alpha_0.5,20,True,True,True,True,0.185,0.1985,0.0,0.0,0.0,0.0,1.7991106033325197,33146,,cifar_supplement
cifar_supplement,cifar10,42,20,20,10,model_scaling,cosine,True,0.5,0.2,full,64,10000,2000,cifar10_cosine_model_scaling_noniid_a0.5_mr0.2_full_seed42,results\reduced_matrix\cifar_supplement\model_scaling,results\reduced_matrix\cifar_supplement\model_scaling\cifar10_cosine_model_scaling_noniid_a0.5_mr0.2_full_seed42.csv,alpha_0.5,20,True,True,True,True,0.11,0.192,0.0,0.0,0.0,0.0,1.3926769614219665,33147,,cifar_supplement
cifar_supplement,cifar10,42,20,20,10,model_scaling,trustfl_chain,True,0.5,0.2,full,64,10000,2000,cifar10_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_full_seed42,results\reduced_matrix\cifar_supplement\model_scaling,results\reduced_matrix\cifar_supplement\model_scaling\cifar10_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_full_seed42.csv,alpha_0.5,20,True,True,True,True,0.236,0.236,0.7499999999999999,0.8186111111111112,0.2857142857142857,0.0863690476190476,1.510004723072052,36388,,cifar_supplement
cifar_supplement,cifar10,43,20,20,10,gaussian_noise,fedavg,True,0.5,0.2,full,64,10000,2000,cifar10_fedavg_gaussian_noise_noniid_a0.5_mr0.2_full_seed43,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise\cifar10_fedavg_gaussian_noise_noniid_a0.5_mr0.2_full_seed43.csv,alpha_0.5,20,True,,,,0.1,0.1155,0.0,0.0,0.0,0.0,1.8721638202667237,33139,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise\cifar10_fedavg_gaussian_noise_noniid_a0.5_mr0.2_full_seed43.csv,cifar_seed_extension
cifar_supplement,cifar10,43,20,20,10,gaussian_noise,trimmed_mean,True,0.5,0.2,full,64,10000,2000,cifar10_trimmed_mean_gaussian_noise_noniid_a0.5_mr0.2_full_seed43,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise\cifar10_trimmed_mean_gaussian_noise_noniid_a0.5_mr0.2_full_seed43.csv,alpha_0.5,20,True,,,,0.204,0.204,0.0,0.0,0.0,0.0,2.267040288448334,33148,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise\cifar10_trimmed_mean_gaussian_noise_noniid_a0.5_mr0.2_full_seed43.csv,cifar_seed_extension
cifar_supplement,cifar10,43,20,20,10,gaussian_noise,cosine,True,0.5,0.2,full,64,10000,2000,cifar10_cosine_gaussian_noise_noniid_a0.5_mr0.2_full_seed43,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise\cifar10_cosine_gaussian_noise_noniid_a0.5_mr0.2_full_seed43.csv,alpha_0.5,20,True,,,,0.098,0.13,0.0,0.0,0.0,0.0,1.3838402867317199,33142,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise\cifar10_cosine_gaussian_noise_noniid_a0.5_mr0.2_full_seed43.csv,cifar_seed_extension
cifar_supplement,cifar10,43,20,20,10,gaussian_noise,trustfl_chain,True,0.5,0.2,full,64,10000,2000,cifar10_trustfl_chain_gaussian_noise_noniid_a0.5_mr0.2_full_seed43,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise\cifar10_trustfl_chain_gaussian_noise_noniid_a0.5_mr0.2_full_seed43.csv,alpha_0.5,20,True,,,,0.3305,0.3305,0.0,0.7778571428571428,0.2,0.10238095238095238,1.6973034620285035,36048,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise\cifar10_trustfl_chain_gaussian_noise_noniid_a0.5_mr0.2_full_seed43.csv,cifar_seed_extension
cifar_supplement,cifar10,43,20,20,10,model_scaling,fedavg,True,0.5,0.2,full,64,10000,2000,cifar10_fedavg_model_scaling_noniid_a0.5_mr0.2_full_seed43,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\model_scaling,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\model_scaling\cifar10_fedavg_model_scaling_noniid_a0.5_mr0.2_full_seed43.csv,alpha_0.5,20,True,,,,0.223,0.223,0.0,0.0,0.0,0.0,1.4420626163482666,33143,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\model_scaling\cifar10_fedavg_model_scaling_noniid_a0.5_mr0.2_full_seed43.csv,cifar_seed_extension
cifar_supplement,cifar10,43,20,20,10,model_scaling,trimmed_mean,True,0.5,0.2,full,64,10000,2000,cifar10_trimmed_mean_model_scaling_noniid_a0.5_mr0.2_full_seed43,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\model_scaling,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\model_scaling\cifar10_trimmed_mean_model_scaling_noniid_a0.5_mr0.2_full_seed43.csv,alpha_0.5,20,True,,,,0.1375,0.201,0.0,0.0,0.0,0.0,1.598848831653595,33145,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\model_scaling\cifar10_trimmed_mean_model_scaling_noniid_a0.5_mr0.2_full_seed43.csv,cifar_seed_extension
cifar_supplement,cifar10,43,20,20,10,model_scaling,cosine,True,0.5,0.2,full,64,10000,2000,cifar10_cosine_model_scaling_noniid_a0.5_mr0.2_full_seed43,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\model_scaling,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\model_scaling\cifar10_cosine_model_scaling_noniid_a0.5_mr0.2_full_seed43.csv,alpha_0.5,20,True,,,,0.1385,0.145,0.0,0.0,0.0,0.0,1.4261990189552307,33142,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\model_scaling\cifar10_cosine_model_scaling_noniid_a0.5_mr0.2_full_seed43.csv,cifar_seed_extension
cifar_supplement,cifar10,43,20,20,10,model_scaling,trustfl_chain,True,0.5,0.2,full,64,10000,2000,cifar10_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_full_seed43,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\model_scaling,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\model_scaling\cifar10_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_full_seed43.csv,alpha_0.5,20,True,,,,0.178,0.2405,0.0,0.7932142857142856,0.4,0.10273809523809523,1.589024806022644,36302,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\model_scaling\cifar10_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_full_seed43.csv,cifar_seed_extension
cifar_supplement,cifar10,44,20,20,10,gaussian_noise,fedavg,True,0.5,0.2,full,64,10000,2000,cifar10_fedavg_gaussian_noise_noniid_a0.5_mr0.2_full_seed44,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise\cifar10_fedavg_gaussian_noise_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,20,True,,,,0.1015,0.112,0.0,0.0,0.0,0.0,1.397910237312317,33143,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise\cifar10_fedavg_gaussian_noise_noniid_a0.5_mr0.2_full_seed44.csv,cifar_seed_extension
cifar_supplement,cifar10,44,20,20,10,gaussian_noise,trimmed_mean,True,0.5,0.2,full,64,10000,2000,cifar10_trimmed_mean_gaussian_noise_noniid_a0.5_mr0.2_full_seed44,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise\cifar10_trimmed_mean_gaussian_noise_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,20,True,,,,0.1905,0.232,0.0,0.0,0.0,0.0,1.5030246376991272,33147,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise\cifar10_trimmed_mean_gaussian_noise_noniid_a0.5_mr0.2_full_seed44.csv,cifar_seed_extension
cifar_supplement,cifar10,44,20,20,10,gaussian_noise,cosine,True,0.5,0.2,full,64,10000,2000,cifar10_cosine_gaussian_noise_noniid_a0.5_mr0.2_full_seed44,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise\cifar10_cosine_gaussian_noise_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,20,True,,,,0.1065,0.1245,0.0,0.0,0.0,0.0,1.4395817160606383,33143,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise\cifar10_cosine_gaussian_noise_noniid_a0.5_mr0.2_full_seed44.csv,cifar_seed_extension
cifar_supplement,cifar10,44,20,20,10,gaussian_noise,trustfl_chain,True,0.5,0.2,full,64,10000,2000,cifar10_trustfl_chain_gaussian_noise_noniid_a0.5_mr0.2_full_seed44,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise\cifar10_trustfl_chain_gaussian_noise_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,20,True,,,,0.258,0.2745,0.7499999999999999,0.8640476190476191,0.2857142857142857,0.0907738095238095,1.558159637451172,36117,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\gaussian_noise\cifar10_trustfl_chain_gaussian_noise_noniid_a0.5_mr0.2_full_seed44.csv,cifar_seed_extension
cifar_supplement,cifar10,44,20,20,10,model_scaling,fedavg,True,0.5,0.2,full,64,10000,2000,cifar10_fedavg_model_scaling_noniid_a0.5_mr0.2_full_seed44,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\model_scaling,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\model_scaling\cifar10_fedavg_model_scaling_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,20,True,,,,0.1215,0.145,0.0,0.0,0.0,0.0,1.4425056457519532,33145,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\model_scaling\cifar10_fedavg_model_scaling_noniid_a0.5_mr0.2_full_seed44.csv,cifar_seed_extension
cifar_supplement,cifar10,44,20,20,10,model_scaling,trimmed_mean,True,0.5,0.2,full,64,10000,2000,cifar10_trimmed_mean_model_scaling_noniid_a0.5_mr0.2_full_seed44,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\model_scaling,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\model_scaling\cifar10_trimmed_mean_model_scaling_noniid_a0.5_mr0.2_full_seed44.csv,alpha_0.5,20,True,,,,0.181,0.181,0.0,0.0,0.0,0.0,1.5132635354995727,33147,results\final_artifacts\new_runs\cifar_seed_extension\cifar10\model_scaling\cifar10_trimmed_mean_model_scaling_noniid_a0.5_mr0.2_full_seed44.csv,cifar_seed_extension
